id,timeset,transfer_subtype,source,target,weight,token_name,token_address
394790,2020-07-18 14:05:53.941240,STANDARD,0x2E3162286F6Db3DD98709D580117925173282C87,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394794,2020-07-18 14:06:35.344070,STANDARD,0x2E3162286F6Db3DD98709D580117925173282C87,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394796,2020-07-18 14:07:10.396131,STANDARD,0x2E3162286F6Db3DD98709D580117925173282C87,0x999300382C55c46Ecdf752Db1fb483D5411f1977,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394800,2020-07-18 14:07:33.390716,STANDARD,0x2E3162286F6Db3DD98709D580117925173282C87,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394828,2020-07-18 14:13:21.762104,STANDARD,0xd0aF69FB0dA4DC23D5dED1Da6cc4f0D8eab1E200,0xd8f7D7EfaEF2f73E545EE58a0894a40E915822bA,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394829,2020-07-18 14:13:41.810136,STANDARD,0xd0aF69FB0dA4DC23D5dED1Da6cc4f0D8eab1E200,0xD02eF29ea7EEDd4F398D317191A7099DDbaB034b,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394831,2020-07-18 14:14:03.768339,STANDARD,0xd0aF69FB0dA4DC23D5dED1Da6cc4f0D8eab1E200,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394833,2020-07-18 14:14:48.493909,STANDARD,0xd0aF69FB0dA4DC23D5dED1Da6cc4f0D8eab1E200,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394834,2020-07-18 14:15:10.269992,STANDARD,0xd0aF69FB0dA4DC23D5dED1Da6cc4f0D8eab1E200,0x999300382C55c46Ecdf752Db1fb483D5411f1977,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394835,2020-07-18 14:15:33.533740,STANDARD,0xd0aF69FB0dA4DC23D5dED1Da6cc4f0D8eab1E200,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394864,2020-07-18 14:24:53.121059,STANDARD,0x954B83A46242f8b9354eFDDA6f9D1978C8938B4e,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394865,2020-07-18 14:25:14.010373,STANDARD,0x954B83A46242f8b9354eFDDA6f9D1978C8938B4e,0x999300382C55c46Ecdf752Db1fb483D5411f1977,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394866,2020-07-18 14:25:35.460684,STANDARD,0x954B83A46242f8b9354eFDDA6f9D1978C8938B4e,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394869,2020-07-18 14:26:40.830077,STANDARD,0x954B83A46242f8b9354eFDDA6f9D1978C8938B4e,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394870,2020-07-18 14:27:02.658473,STANDARD,0x954B83A46242f8b9354eFDDA6f9D1978C8938B4e,0xD02eF29ea7EEDd4F398D317191A7099DDbaB034b,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
394871,2020-07-18 14:27:23.363532,STANDARD,0x954B83A46242f8b9354eFDDA6f9D1978C8938B4e,0xd8f7D7EfaEF2f73E545EE58a0894a40E915822bA,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395806,2020-07-19 06:10:53.333821,STANDARD,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395810,2020-07-19 06:12:11.012374,STANDARD,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,0x6E3475CcE2f9aB579533467D391771D723c6D634,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395812,2020-07-19 06:13:02.372942,STANDARD,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,0x90d3adF19f96D78Ae64786112111F6837159A9A2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395813,2020-07-19 06:13:23.522722,STANDARD,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395815,2020-07-19 06:13:46.875956,STANDARD,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395816,2020-07-19 06:14:18.535907,STANDARD,0x48E16496AF66e59f41FF79eeeBA385EDad89bc46,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395855,2020-07-19 06:24:20.135500,STANDARD,0xD02eF29ea7EEDd4F398D317191A7099DDbaB034b,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395856,2020-07-19 06:24:38.942533,STANDARD,0xD02eF29ea7EEDd4F398D317191A7099DDbaB034b,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395857,2020-07-19 06:25:04.901595,STANDARD,0xD02eF29ea7EEDd4F398D317191A7099DDbaB034b,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395860,2020-07-19 06:25:49.058359,STANDARD,0xD02eF29ea7EEDd4F398D317191A7099DDbaB034b,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395864,2020-07-19 06:26:59.838538,STANDARD,0xD02eF29ea7EEDd4F398D317191A7099DDbaB034b,0x6E3475CcE2f9aB579533467D391771D723c6D634,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395867,2020-07-19 06:27:47.117230,STANDARD,0xD02eF29ea7EEDd4F398D317191A7099DDbaB034b,0x90d3adF19f96D78Ae64786112111F6837159A9A2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395870,2020-07-19 06:29:29.670673,STANDARD,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,0x6E3475CcE2f9aB579533467D391771D723c6D634,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395872,2020-07-19 06:30:13.435675,STANDARD,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,0x90d3adF19f96D78Ae64786112111F6837159A9A2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395873,2020-07-19 06:30:35.603846,STANDARD,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395877,2020-07-19 06:31:01.545861,STANDARD,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395878,2020-07-19 06:31:28.338963,STANDARD,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395880,2020-07-19 06:32:14.560542,STANDARD,0x4B96efFD194eeAAC25aeFFca9ad1A186eC42925B,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395885,2020-07-19 06:34:13.772996,STANDARD,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395887,2020-07-19 06:34:55.836782,STANDARD,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395888,2020-07-19 06:35:17.616453,STANDARD,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395889,2020-07-19 06:35:48.468355,STANDARD,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395891,2020-07-19 06:36:09.628814,STANDARD,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,0x90d3adF19f96D78Ae64786112111F6837159A9A2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395893,2020-07-19 06:36:53.214369,STANDARD,0x3B9c91421e8615f7FE29da6431467c56Ad9Cd26b,0x6E3475CcE2f9aB579533467D391771D723c6D634,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395894,2020-07-19 06:38:41.674631,STANDARD,0xd8f7D7EfaEF2f73E545EE58a0894a40E915822bA,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395895,2020-07-19 06:39:01.836000,STANDARD,0xd8f7D7EfaEF2f73E545EE58a0894a40E915822bA,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395896,2020-07-19 06:39:21.373535,STANDARD,0xd8f7D7EfaEF2f73E545EE58a0894a40E915822bA,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395897,2020-07-19 06:39:41.243842,STANDARD,0xd8f7D7EfaEF2f73E545EE58a0894a40E915822bA,0x90d3adF19f96D78Ae64786112111F6837159A9A2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395900,2020-07-19 06:40:22.759614,STANDARD,0xd8f7D7EfaEF2f73E545EE58a0894a40E915822bA,0x6E3475CcE2f9aB579533467D391771D723c6D634,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395902,2020-07-19 06:41:04.509936,STANDARD,0xd8f7D7EfaEF2f73E545EE58a0894a40E915822bA,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395920,2020-07-19 06:47:08.601834,STANDARD,0x999300382C55c46Ecdf752Db1fb483D5411f1977,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395924,2020-07-19 06:48:30.905263,STANDARD,0x999300382C55c46Ecdf752Db1fb483D5411f1977,0x6E3475CcE2f9aB579533467D391771D723c6D634,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395927,2020-07-19 06:49:14.599343,STANDARD,0x999300382C55c46Ecdf752Db1fb483D5411f1977,0x90d3adF19f96D78Ae64786112111F6837159A9A2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395929,2020-07-19 06:49:37.905535,STANDARD,0x999300382C55c46Ecdf752Db1fb483D5411f1977,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395930,2020-07-19 06:50:01.215529,STANDARD,0x999300382C55c46Ecdf752Db1fb483D5411f1977,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395931,2020-07-19 06:50:22.522543,STANDARD,0x999300382C55c46Ecdf752Db1fb483D5411f1977,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395947,2020-07-19 06:56:17.870451,STANDARD,0x6E3475CcE2f9aB579533467D391771D723c6D634,0x8137DeDE9670a8CC3e2C739d314Aa4976801a4D0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395948,2020-07-19 06:56:40.354605,STANDARD,0x6E3475CcE2f9aB579533467D391771D723c6D634,0x3f572B51c07C64C51f93f80c6C9501fFB1f83360,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395953,2020-07-19 06:58:03.233685,STANDARD,0x6E3475CcE2f9aB579533467D391771D723c6D634,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395955,2020-07-19 06:58:51.949293,STANDARD,0x6E3475CcE2f9aB579533467D391771D723c6D634,0xd9AC11018aA6BDBb4b1AcC42A287019320cb5bDB,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395957,2020-07-19 06:59:36.210947,STANDARD,0x6E3475CcE2f9aB579533467D391771D723c6D634,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395959,2020-07-19 06:59:59.940703,STANDARD,0x6E3475CcE2f9aB579533467D391771D723c6D634,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395963,2020-07-19 07:01:02.682147,STANDARD,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,0xd9AC11018aA6BDBb4b1AcC42A287019320cb5bDB,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395966,2020-07-19 07:01:53.693635,STANDARD,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395967,2020-07-19 07:02:15.428199,STANDARD,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395968,2020-07-19 07:02:40.405095,STANDARD,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395971,2020-07-19 07:03:45.208531,STANDARD,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,0x3f572B51c07C64C51f93f80c6C9501fFB1f83360,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395972,2020-07-19 07:04:06.923297,STANDARD,0x2cefE72DFe1D328A1A8e8c9296EF7BED1C8EFED0,0x8137DeDE9670a8CC3e2C739d314Aa4976801a4D0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395975,2020-07-19 07:05:38.164138,STANDARD,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,0x8137DeDE9670a8CC3e2C739d314Aa4976801a4D0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395976,2020-07-19 07:06:01.625758,STANDARD,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,0x3f572B51c07C64C51f93f80c6C9501fFB1f83360,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395980,2020-07-19 07:07:12.569086,STANDARD,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395981,2020-07-19 07:07:33.762887,STANDARD,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395982,2020-07-19 07:07:55.502842,STANDARD,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
395985,2020-07-19 07:08:39.306931,STANDARD,0x0DFA7eEFf81e04AAb104c1D4b0C4bb019C2cDb89,0xd9AC11018aA6BDBb4b1AcC42A287019320cb5bDB,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396003,2020-07-19 07:15:06.997452,STANDARD,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,0xd9AC11018aA6BDBb4b1AcC42A287019320cb5bDB,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396006,2020-07-19 07:15:52.685814,STANDARD,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396007,2020-07-19 07:16:19.538284,STANDARD,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396008,2020-07-19 07:16:41.472032,STANDARD,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396012,2020-07-19 07:17:46.302666,STANDARD,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,0x3f572B51c07C64C51f93f80c6C9501fFB1f83360,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396014,2020-07-19 07:18:10.965965,STANDARD,0x7E9646e6469551BbD7cAc87410d3Af66FEFeF9e6,0x8137DeDE9670a8CC3e2C739d314Aa4976801a4D0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396016,2020-07-19 07:18:40.525707,STANDARD,0x90d3adF19f96D78Ae64786112111F6837159A9A2,0x8137DeDE9670a8CC3e2C739d314Aa4976801a4D0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396018,2020-07-19 07:19:22.030765,STANDARD,0x90d3adF19f96D78Ae64786112111F6837159A9A2,0xd9AC11018aA6BDBb4b1AcC42A287019320cb5bDB,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396019,2020-07-19 07:19:46.116046,STANDARD,0x90d3adF19f96D78Ae64786112111F6837159A9A2,0x3f572B51c07C64C51f93f80c6C9501fFB1f83360,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396022,2020-07-19 07:21:01.856273,STANDARD,0x90d3adF19f96D78Ae64786112111F6837159A9A2,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396023,2020-07-19 07:21:26.705063,STANDARD,0x90d3adF19f96D78Ae64786112111F6837159A9A2,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396024,2020-07-19 07:21:50.000461,STANDARD,0x90d3adF19f96D78Ae64786112111F6837159A9A2,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396040,2020-07-19 07:37:17.311926,STANDARD,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,0xd9AC11018aA6BDBb4b1AcC42A287019320cb5bDB,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396043,2020-07-19 07:38:02.017274,STANDARD,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396044,2020-07-19 07:38:23.415142,STANDARD,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396046,2020-07-19 07:38:47.782175,STANDARD,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396050,2020-07-19 07:39:52.714520,STANDARD,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,0x3f572B51c07C64C51f93f80c6C9501fFB1f83360,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396051,2020-07-19 07:40:13.210011,STANDARD,0xAE25Db877e4ab468165c8528EAA40c2e83b540bE,0x8137DeDE9670a8CC3e2C739d314Aa4976801a4D0,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396147,2020-07-19 08:05:12.824833,STANDARD,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,0xdFEB387bCe966dBa98A8329f82Cb2A781Ed63Ac3,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396150,2020-07-19 08:05:41.029660,STANDARD,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,0x38A141052a962a4b2b282CC190feF1eeB192b7cf,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396152,2020-07-19 08:06:09.569182,STANDARD,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,0x9Ca54D28e5BaDFfA0F98c0ba77d9c8942FA67Ac2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396155,2020-07-19 08:06:34.389806,STANDARD,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,0x581e73a10F2BCB46FAE642188dCE347119A97Ba7,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396160,2020-07-19 08:07:38.341359,STANDARD,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,0x715338935885Ab47145702307240fDF33B38E159,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396167,2020-07-19 08:09:07.897001,STANDARD,0xf289D458d0b0e6c943a97a32E92296e06fD116C8,0xFc858651AA04b36CE61F1C71b691Ca0d9C4e29dD,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396326,2020-07-19 09:08:15.965160,STANDARD,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,0xdFEB387bCe966dBa98A8329f82Cb2A781Ed63Ac3,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396327,2020-07-19 09:08:40.762814,STANDARD,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,0x38A141052a962a4b2b282CC190feF1eeB192b7cf,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396330,2020-07-19 09:09:06.349088,STANDARD,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,0x9Ca54D28e5BaDFfA0F98c0ba77d9c8942FA67Ac2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396332,2020-07-19 09:09:26.408257,STANDARD,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,0x581e73a10F2BCB46FAE642188dCE347119A97Ba7,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396335,2020-07-19 09:10:09.902620,STANDARD,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,0x715338935885Ab47145702307240fDF33B38E159,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396338,2020-07-19 09:10:58.295203,STANDARD,0x99035a2E8FD98e2adCCE721F7e1e047dc112A06d,0xFc858651AA04b36CE61F1C71b691Ca0d9C4e29dD,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396381,2020-07-19 09:24:02.916451,STANDARD,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,0xdFEB387bCe966dBa98A8329f82Cb2A781Ed63Ac3,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396383,2020-07-19 09:24:23.307334,STANDARD,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,0x38A141052a962a4b2b282CC190feF1eeB192b7cf,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396385,2020-07-19 09:24:45.087664,STANDARD,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,0x9Ca54D28e5BaDFfA0F98c0ba77d9c8942FA67Ac2,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
396386,2020-07-19 09:25:05.870735,STANDARD,0x9d7e89FC562A26F6e140fb1d4336eb117a40b499,0x581e73a10F2BCB46FAE642188dCE347119A97Ba7,850.0,Sarafu,0x0Fd6e8F2320C90e9D4b3A5bd888c4D556d20AbD4
